gene	conMean	treatMean	logFC	pValue	fdr
PON1	8.11150768	6.78606736807487	-1.32544031192513	1.71770227989747e-11	3.99485630287898e-11
C9orf16	3.94264076	4.7225875928877	0.7799468328877	1.57819912456941e-18	7.06550069301652e-18
PSRC1	2.28178626	3.07953362013369	0.79774736013369	8.08442039144573e-20	4.26836134594382e-19
TES	3.67135598	4.40434613529412	0.732990155294118	1.01878308994948e-09	2.07252672351998e-09
CDCA4	2.4091993	3.31894766296791	0.909748362967914	5.43902991028985e-26	1.3965974185346e-24
BANF1	6.4707313	7.48138917850267	1.01065787850267	7.83799066624408e-26	1.88133074877538e-24
NPC1L1	4.7466196	4.00268579053476	-0.743933809465241	0.00799384888212882	0.00976350486391646
RPP38	3.55226706	4.26946779358289	0.717200733582888	6.22964403497254e-22	4.72330006531437e-21
SYPL1	5.17193872	6.03857884831551	0.866640128315508	5.43367885843979e-18	2.31193089386313e-17
MPV17	3.03385602	4.07924160272727	1.04538558272727	4.78604198536741e-25	8.17700364734049e-24
QTRT1	3.8648876	4.58553229794118	0.720644697941176	7.64641012732531e-19	3.57547594783825e-18
CAPG	2.58021818	3.76673783724599	1.18651965724599	1.94928680283188e-11	4.50380599775412e-11
PPP2R1A	5.00761148	5.91309447534759	0.905482995347594	1.91838565417461e-24	2.70256786017932e-23
ATP6V1C1	3.1158807	4.30232649470588	1.18644579470588	1.00410337795958e-24	1.5371308730532e-23
SAC3D1	3.0459458	4.62427096048128	1.57832516048128	6.95179895989091e-27	2.85605768431239e-25
SSR2	5.50069978	7.11500211454545	1.61430233454545	8.87002555256204e-29	3.49921311980676e-26
SNRPD3	6.1538205	6.92906162149733	0.775241121497326	1.8590715459825e-21	1.29402513519806e-20
MYC	6.74113906	5.92879346147059	-0.812345598529411	0.000101383624582941	0.000143146028762966
POGZ	3.97413608	4.86975757820856	0.895621498208556	5.67418362413513e-23	5.32625546779868e-22
PMS1	3.54016246	4.25126650676471	0.711104046764706	3.38962954448802e-21	2.254563084824e-20
C7orf43	3.4083829	4.04450433764706	0.636121437647059	4.77498858265363e-18	2.04150407311614e-17
S100A12	2.97152068	2.29825396441176	-0.673266715588235	4.4912996828189e-17	1.72785932484056e-16
SUZ12	4.337856	5.06295354042781	0.725097540427807	5.9103298843287e-15	1.82922017758498e-14
KLHL21	3.18895792	3.97961979058824	0.790661870588235	1.54916522259507e-15	5.07370278501381e-15
CCDC93	2.6804199	3.39176091863636	0.711341018636364	1.15495004711222e-24	1.74089996009253e-23
UNC93B1	3.06940946	3.67681716558824	0.607407705588235	5.85817367840819e-13	1.51523420501843e-12
HYAL2	4.05095032	4.72923470147059	0.678284381470588	3.14289915511459e-17	1.231642778932e-16
GSTA4	4.22188914	5.43905204184492	1.21716290184492	2.91144115628905e-16	1.02498045968518e-15
KHK	6.84839318	6.13911875013369	-0.70927442986631	1.71484015089249e-07	2.96945364689931e-07
SEC11A	6.18400006	6.8857725871123	0.7017725271123	1.27979020457406e-20	7.70581177532355e-20
ZNF706	5.17196418	6.33183306903743	1.15986888903743	2.0864818377339e-26	6.55868116466318e-25
FUS	3.9373889	4.79532288224599	0.857933982245989	3.83126889728822e-23	3.72704825658005e-22
FTCD	8.43286952	7.0619697892246	-1.3708997307754	6.70542540650372e-13	1.72931452892401e-12
SMC2	2.41402384	3.12287741762032	0.708853577620321	1.47798132067829e-18	6.63364278737365e-18
PTGES3	7.47577188	8.51591007270054	1.04013819270054	5.03778848724951e-25	8.54103372511995e-24
DNAL4	2.72619776	3.3686291207754	0.642431360775401	9.80066954440909e-22	7.16040645870682e-21
FADS3	2.8821239	3.55017732483957	0.668053424839572	5.62187533805293e-20	3.0483747612659e-19
SLC29A2	2.36038858	3.16041258085562	0.800024000855615	7.25363119657672e-17	2.72760001529852e-16
LRPPRC	5.40240926	6.0063281063369	0.603918846336899	4.67584301105962e-15	1.45994066160091e-14
OGG1	2.90910718	3.5958118718984	0.686704691898396	7.27605266518565e-24	8.63835661177216e-23
FANCE	1.9793206	2.65824468248663	0.678924082486631	1.99245488330516e-23	2.11530696925895e-22
RUFY1	4.0025472	4.91022431893048	0.907677118930481	2.39001469732733e-25	4.65001994836321e-24
LY96	3.40335634	4.02201110959893	0.618654769598931	0.00583743826888513	0.00720040388619779
RPL24	8.6065019	9.19391593858289	0.587414038582889	1.02164913641734e-12	2.59764732929602e-12
PDIA3	7.88515036	8.75659906360963	0.871448703609626	3.17714967617822e-20	1.79206660853654e-19
RPS16	8.61525236	9.46073617331551	0.845483813315509	3.9787046001535e-19	1.93630290540804e-18
YKT6	3.06367026	3.98205085911765	0.918380599117647	4.07816643871402e-27	2.03516633633678e-25
CD14	9.50597108	8.11809680697861	-1.38787427302139	1.33336560197061e-13	3.66105637619098e-13
HIST2H2BE	3.7013235	4.36526382053476	0.663940320534759	5.03144232880659e-07	8.41718372923269e-07
EML4	4.08230894	4.77638032406417	0.694071384064172	3.81864286876999e-10	8.01760695503811e-10
SLC17A5	4.05181468	4.85797792877005	0.806163248770054	1.04762513656683e-13	2.90539178376603e-13
AHCTF1	3.89134364	4.66210350986631	0.77075986986631	6.29876467475791e-20	3.39043195442636e-19
C1orf112	2.06412008	2.66500644368984	0.60088636368984	7.6848737075057e-15	2.35043246047084e-14
ZSWIM1	2.50718088	3.24082015917112	0.733639279171123	2.29928470649928e-25	4.50323321785103e-24
MSH2	2.15011218	3.42509138836898	1.27497920836898	8.58609968593843e-26	2.01704836505038e-24
CBR3	2.13926382	2.73795795729947	0.598694137299465	8.94401205149515e-16	2.99592182217886e-15
GNG4	2.24364784	2.865625155	0.621977315	6.56176208705575e-11	1.46179179104574e-10
GRINA	6.56284662	7.39860696933155	0.835760349331551	3.45348054680955e-18	1.49385865181042e-17
UNC45A	3.35397528	4.04704477582888	0.693069495828877	1.12594524873958e-24	1.70299218871861e-23
GBF1	3.63961586	4.30037541299465	0.660759552994652	2.06141123271226e-17	8.23538915357186e-17
MFN1	3.09174612	3.70444757419786	0.612701454197861	7.771313597669e-16	2.6240066134637e-15
FLOT1	5.25224352	5.98604081315508	0.73379729315508	4.23547802668302e-21	2.76715809243277e-20
C5orf22	3.95004656	4.68811580016043	0.738069240160427	7.99658422955586e-18	3.35234117226706e-17
CDK5RAP3	5.3959537	6.42234519625668	1.02639149625668	2.34910651352152e-26	7.17981239928567e-25
CERK	4.67979652	5.43082387072192	0.751027350721925	1.28261876722558e-14	3.84046493928934e-14
CD2AP	4.67277322	5.32375733860963	0.650984118609625	7.20446388708093e-12	1.71528381440932e-11
THBS1	5.15615	4.10354438163102	-1.05260561836898	1.49409815804106e-09	3.00008388951505e-09
PLA2G2A	6.77018698	5.75270271606952	-1.01748426393048	0.00509425735325257	0.00631544915105684
ITIH1	10.06106316	9.19125654240642	-0.869806617593582	2.92088225064631e-08	5.33391625386786e-08
AGTR1	6.46047934	5.38881110179144	-1.07166823820856	2.13373795291647e-13	5.75841959612318e-13
ENO3	6.0845452	4.44772789951872	-1.63681730048128	1.04762513656683e-13	2.90539178376603e-13
ECT2	1.72313634	3.20641569016043	1.48327935016043	1.23074094588575e-24	1.83324363828142e-23
GNMT	8.29647808	6.23099469796791	-2.06548338203209	2.72673504259381e-11	6.24131915813193e-11
CYP1A1	4.90035386	3.8524728505615	-1.0478810094385	3.52869841110128e-08	6.40414897580801e-08
SH2B2	3.32366232	3.93636939604278	0.612707076042781	1.59607819165822e-15	5.21767530233792e-15
C1S	10.86112514	9.88086954074866	-0.980255599251338	4.32785841695722e-16	1.5003129276681e-15
SAFB2	3.9753116	4.71482458235294	0.739512982352941	7.02584765976957e-25	1.14079618343281e-23
PAFAH1B3	2.71470792	4.05206946986631	1.33736154986631	2.22749440366326e-19	1.11855929889469e-18
TUFT1	2.6149	3.74766901604278	1.13276901604278	4.35082539753904e-17	1.67893581199049e-16
PIGC	2.89682532	3.93419080470588	1.03736548470588	3.04890283215816e-28	4.48849311940884e-26
TRIP4	3.3993157	4.27177413550802	0.872458435508022	4.29902356001762e-24	5.39393112295961e-23
ABT1	3.74420008	4.46853435994652	0.724334279946524	5.35169931831746e-21	3.43543314525422e-20
RSAD1	4.37969512	5.0515586586631	0.671863538663102	3.28816805197033e-20	1.84525974606442e-19
PHGDH	5.6745279	4.51128117	-1.16324673	2.77270908550196e-11	6.3416207540753e-11
FKBPL	2.81087348	3.65343870812834	0.842565228128342	1.01680552929944e-25	2.2970443069826e-24
TERF1	3.28830102	3.90293158799465	0.614630567994652	4.0859077853531e-20	2.25426754953304e-19
FAM118A	2.33631102	3.11766129195187	0.781350271951871	5.98138952111177e-16	2.04543606813706e-15
CCDC130	3.43502072	4.26996763013369	0.83494691013369	1.08378592452011e-24	1.64769037371534e-23
CETN3	3.3831189	4.05014761687166	0.667028716871658	3.93199621514378e-18	1.69338481561994e-17
MAP3K11	4.82153102	5.60349979433155	0.781968774331551	2.787428474347e-22	2.22616236111275e-21
MARCO	6.45646772	2.84221742967914	-3.61425029032086	9.04155732229061e-28	8.14939549263193e-26
ZNF544	3.4646507	4.29751866216578	0.832867962165776	5.04799268613237e-21	3.25466564938739e-20
UTP14A	2.67739432	3.45307136173797	0.775677041737968	2.06967499878494e-24	2.86542935176605e-23
KCNN2	5.27002184	2.54440573983957	-2.72561610016043	2.95834639940348e-23	2.97283006242747e-22
NME1	4.89542176	6.30289973909091	1.40747797909091	4.08832745262581e-24	5.16626557783173e-23
BTG3	3.41202542	4.30786266296791	0.895837242967914	9.90141254614139e-17	3.66705144738226e-16
LECT2	8.81526902	7.19191613144385	-1.62335288855615	1.70542787161667e-08	3.17740219497669e-08
TUBG1	3.38968634	4.90314019355615	1.51345385355615	2.5089063545864e-26	7.48688169934516e-25
GINS1	1.9847301	3.59740112550802	1.61267102550802	3.94817180858687e-25	6.93324087181865e-24
PYCR1	2.52071488	3.4967396668984	0.976024786898396	9.35331502419624e-06	1.42297333118714e-05
PFDN4	3.18287384	4.00748718339572	0.824613343395722	1.74807687057047e-20	1.02801351516305e-19
PIN1	4.3088948	4.97667322074866	0.667778420748663	1.09075503610998e-21	7.89724527373726e-21
BAP1	4.50745272	5.27820663286096	0.770753912860963	1.67524035688563e-23	1.81118703456191e-22
SLCO2B1	5.96879794	5.28284234008021	-0.685955599919786	1.00864794200741e-06	1.64958105383289e-06
UFC1	5.91758698	7.18454663318182	1.26695965318182	7.38134040298563e-28	7.08688910647523e-26
C10orf88	2.22993632	2.81601500759358	0.586078687593583	8.70079847370697e-22	6.42593251824863e-21
METTL1	3.10132852	3.81806416898396	0.716735648983957	4.49582051159852e-19	2.16766280452782e-18
EDC3	2.39401322	3.15130709748663	0.757293877486631	2.20191929160834e-27	1.42844639586962e-25
EPRS	4.41349976	5.55192611639037	1.13842635639037	1.37058055098534e-25	2.91718988116952e-24
MRM1	2.75341438	3.46629385588235	0.712879475882353	4.83830546052919e-23	4.59534969170477e-22
SLC4A4	4.1441817	3.43760660879679	-0.706575091203208	1.59925308982017e-08	2.98651216540836e-08
NPTN	4.5165517	5.35977696085561	0.843225260855615	3.00183212974102e-16	1.05512070043782e-15
MICALL1	2.65897444	3.3188206340107	0.659846194010695	3.81525870950682e-20	2.11551664664619e-19
ZNF219	2.7147076	3.68523243745989	0.970524837459893	5.84696988810939e-27	2.58231425108351e-25
SCAMP4	3.36626184	4.03376387681818	0.667502036818182	3.0655989840337e-18	1.32998211325981e-17
CEBPA	6.47812784	7.49373107272727	1.01560323272727	2.2990206246832e-10	4.91700948615659e-10
USP3	3.18590216	3.89109801382353	0.705195853823529	3.99451967101376e-21	2.61942036036114e-20
SLC22A11	1.74461576	2.51249312473262	0.76787736473262	4.5582971006648e-06	7.08613838264206e-06
HP	10.49318892	8.23889605558823	-2.25429286441176	6.60237463693727e-21	4.16860437227069e-20
SEC23B	4.52658872	5.26071991679144	0.734131196791443	4.46144731827966e-16	1.54480455360111e-15
GPC3	2.43023154	7.18640349197861	4.75617195197861	1.38295794010488e-21	9.83548106678454e-21
EPB41L4B	5.9679262	4.90038209649733	-1.06754410350267	6.40229591061708e-17	2.42294257834107e-16
IGF1	4.7324646	3.81804375483957	-0.914420845160428	3.13097662090409e-09	6.14030117505458e-09
PRKCD	2.87342456	3.64618480120321	0.772760241203208	8.94401205149515e-16	2.99592182217886e-15
RBM15B	3.87906102	4.55069768729946	0.671636667299465	6.25805922567584e-23	5.79428062268288e-22
DAZAP1	3.94582106	4.78719306451872	0.841372004518717	6.93666537979481e-25	1.12838978452537e-23
RPL36	7.6557658	8.44031351275401	0.784547712754011	5.96819913990277e-15	1.84390007005111e-14
PDE2A	3.73461428	3.05847241812834	-0.676141861871658	1.14959113567297e-13	3.17223945685703e-13
PDIA4	7.01799954	7.67638320120321	0.658383661203208	5.49966265005002e-13	1.42626307069559e-12
ABAT	7.81235492	6.53259596131016	-1.27975895868984	3.56878711823385e-16	1.24695793573416e-15
FPR1	3.01532466	2.42783018759358	-0.587494472406417	2.2673465227779e-12	5.60679502679093e-12
SUPT4H1	5.19194548	5.98390046462567	0.791954984625669	3.29803813887117e-25	6.04389437357864e-24
SPINK1	3.9417629	6.51850977347594	2.57674687347594	5.19502844541704e-07	8.67935188896894e-07
NMB	2.6599521	3.72468343181818	1.06473133181818	1.26797774609426e-25	2.75185440571268e-24
VPS45	2.9466473	3.93366255585561	0.987015255855615	1.02820954078009e-29	1.13527185921382e-26
BET1L	3.38446952	3.97908310622995	0.594613586229946	1.87115280374927e-22	1.56514135563611e-21
BCAM	4.10192158	5.00615675433155	0.904235174331551	2.1507953911724e-12	5.32902543905352e-12
FAM53B	2.82052802	3.5326198371123	0.7120918171123	5.01697799861611e-20	2.74056689312159e-19
TMUB2	3.60329788	4.27827862192513	0.674980741925134	9.47884062458164e-23	8.47435214948681e-22
LGALS8	4.14352998	4.74005090770053	0.596520927700534	3.06491560399498e-11	6.99906916496579e-11
HMGB2	4.166815	5.89142572606952	1.72461072606952	7.00826560128162e-24	8.36540676434061e-23
ZNF195	2.81658316	3.45547739877005	0.638894238770054	2.45302875363635e-21	1.67188294605477e-20
NF2	2.50616554	3.13181405647059	0.625648516470588	2.04366357963049e-24	2.83385877533377e-23
MCM3	3.60644924	5.30721271152406	1.70076347152406	4.41180623447144e-26	1.18448281061052e-24
GRHPR	8.39946604	7.4883394740107	-0.911126565989305	9.97616597943509e-12	2.35236182851976e-11
DSN1	2.5895906	3.71957750679144	1.12998690679144	3.71383253043654e-27	1.97616161092446e-25
AQP9	8.89281244	7.54709121109626	-1.34572122890374	3.35374609704889e-06	5.26455291900353e-06
RASL12	1.99863296	2.65188836537433	0.653255405374332	9.56262443309522e-27	3.67246354858826e-25
CYP2J2	7.20572936	6.25430504454545	-0.951424315454545	5.16832944031567e-11	1.16221624099563e-10
MUT	7.83691766	6.92679397893048	-0.910123681069519	8.71708536753631e-15	2.65327412306851e-14
OTC	8.09564934	6.80900210743316	-1.28664723256684	6.74429243279898e-07	1.11663233475002e-06
TFRC	4.9860565	6.25735306114973	1.27129656114973	1.9342236033055e-16	6.96210150285146e-16
TMED2	6.31007308	6.98248490628342	0.672411826283422	9.36948615926464e-14	2.60663531479636e-13
BLM	2.1603041	2.78666279114973	0.626358691149733	2.11172220887321e-22	1.72871568776432e-21
RPS8	6.97098326	8.62555028390374	1.65456702390374	1.54306713088201e-16	5.61132645824652e-16
RBX1	5.1896366	5.92130270828877	0.73166610828877	1.70822712143383e-20	1.00995784227744e-19
DAXX	3.68124182	4.55455219778075	0.873310377780748	1.47017786161146e-24	2.13938732316541e-23
DBF4	2.2820403	3.14257313826203	0.860532838262032	2.71123900277962e-21	1.83653175702089e-20
RPL6	8.61176726	9.35397754061497	0.742210280614973	1.08826888347812e-20	6.6203023744919e-20
ADAMTS1	4.56543344	3.56535669497326	-1.00007674502674	9.00592679725146e-10	1.83801643715624e-09
DCTN2	4.26112984	5.1304758957754	0.869346055775401	2.51812868830329e-28	4.19672277429867e-26
ATG4B	3.7443977	4.51075543826203	0.766357738262032	4.52046990366331e-24	5.65570972507904e-23
PDZK1IP1	2.81466704	4.34263154668449	1.52796450668449	5.8816805568983e-05	8.4407837134768e-05
MED12	2.95228902	3.59135502938503	0.639066009385027	2.93549104045129e-18	1.27667121419529e-17
ENAH	3.00213836	4.61240549294118	1.61026713294118	2.31121194388386e-23	2.39331009382487e-22
GRB2	5.21126146	5.9663592865508	0.755097826550802	4.19569649108722e-22	3.2509286934889e-21
RIOK2	3.06365	3.66537230467914	0.601722304679144	2.12992923761345e-19	1.07200370118744e-18
SNAI2	3.37448674	4.1085503284492	0.734063588449198	1.00237047990666e-06	1.63992192054372e-06
MPZ	2.07117604	2.93826849390374	0.867092453903743	1.33206341292886e-10	2.89948647767388e-10
PRR3	2.38742536	3.10414870628342	0.716723346283422	1.64309190461297e-25	3.38308410103645e-24
JUNB	7.01645594	5.97382921695187	-1.04262672304813	1.87677317601822e-11	4.34080582973787e-11
INCENP	2.12764444	2.80543605245989	0.677791612459893	3.21373774575995e-20	1.80923808210947e-19
SWAP70	2.78839924	3.43379039278075	0.645391152780749	1.36374083775954e-16	5.00245964282808e-16
CYP27A1	8.7071926	8.07626257951872	-0.630930020481284	0.000840142909889385	0.00110959663921246
GADD45B	7.13813216	5.77963781941176	-1.35849434058824	6.5147611322341e-15	2.00504826066285e-14
SHMT1	5.7547517	4.80818469751337	-0.946567002486631	1.44533731358573e-12	3.62895522765854e-12
PBX2	3.30015522	4.01697063820856	0.716815418208556	3.67980069348659e-21	2.43109046563703e-20
HDAC1	5.74499106	6.55307895516043	0.808087895160427	6.77224223070758e-19	3.18356655794785e-18
STIL	1.79954186	2.42094517352941	0.621403313529412	2.76901078009673e-26	8.07216904970113e-25
NPLOC4	4.48695596	5.63672112264706	1.14976516264706	2.41691593721374e-28	4.19672277429867e-26
MICA	3.27374474	4.24202263981283	0.968277899812834	1.48731050932444e-20	8.88263267671587e-20
REG1A	1.79837892	2.78878301280749	0.990404092807487	2.49379138277187e-08	4.58527462198666e-08
PGC	2.0084392	3.10903779283422	1.10059859283422	4.85641256213933e-12	1.16980344045205e-11
APOH	12.87975844	12.1532563704011	-0.726502069598931	4.37895523563739e-08	7.90018619207211e-08
TSSC4	3.34250014	4.02333586564171	0.680835725641712	3.25638086229693e-19	1.59443526367344e-18
VPS33B	2.96960594	3.57256994312834	0.602964003128342	1.1846949299723e-24	1.77362886719412e-23
TTLL12	4.21230208	4.85868887497326	0.646386794973262	6.14517397333408e-15	1.89724997226354e-14
DCP2	3.63923186	4.2882696386631	0.649037778663101	3.41852951224627e-17	1.3331510455484e-16
SLC35C2	3.12732596	3.80014220147059	0.672816241470588	5.95904578997195e-23	5.54065804871813e-22
CTSA	6.20901308	7.59967007090909	1.39065699090909	7.48908741845152e-25	1.19838965882577e-23
SMUG1	3.0185277	3.61367505473262	0.59514735473262	6.01435448568742e-21	3.82743466657615e-20
C1QB	7.16864716	6.47388317756684	-0.694763982433155	3.7367278715584e-05	5.44662001476491e-05
IGKC	5.02961122	3.77523145513369	-1.25437976486631	8.15076997936863e-07	1.34095271424405e-06
GBP2	3.9410658	5.38460523093583	1.44353943093583	9.02046868644652e-19	4.18036725642089e-18
HBB	7.59441746	5.4831182297861	-2.1112992302139	1.46568530922944e-16	5.34312766670394e-16
NT5DC2	1.95052316	3.40058946010695	1.45006630010695	3.55867607017339e-23	3.5004215732563e-22
FLNA	4.00990674	4.65224776446524	0.642341024465241	1.24851305514495e-05	1.88321649865016e-05
CNOT3	2.65520334	3.33592122406417	0.680717884064171	1.52028638500227e-25	3.152274563081e-24
